id,Country,Year,Type of event,Sum of Total affected,Sum of Total Damage
Kyrgyzstan,2012,Flood,2012-0416-KGZ,11000,0
Kyrgyzstan,2014,Storm,2014-0084-KGZ,0,0
Kyrgyzstan,2015,Earthquake,2015-0512-KGZ,16780,12000
Kyrgyzstan,2017,Earthquake,2017-0451-KGZ,5000,0
Kyrgyzstan,2024,Flood,2024-0250-KGZ,103901,0
Kyrgyzstan,2024,Flood,2024-0284-KGZ,500,0
Kyrgyzstan,2024,Flood,2024-0487-KGZ,3000,0
Madagascar,2002,Drought,2002-9707-MDG,600000,0
Madagascar,2002,Storm,2002-0004-MDG,1900,181
Madagascar,2002,Storm,2002-0281-MDG,526200,0
Madagascar,2003,Flood,2003-0037-MDG,23370,150000
Madagascar,2003,Storm,2003-0065-MDG,500,0
Madagascar,2003,Storm,2003-0218-MDG,162086,0
Madagascar,2003,Storm,2003-0602-MDG,164,0
Madagascar,2004,Storm,2004-0029-MDG,44290,0
Madagascar,2004,Storm,2004-0103-MDG,988139,250000
Madagascar,2005,Drought,2005-9637-MDG,14000,0
Madagascar,2005,Flood,2005-0097-MDG,58717,0
Madagascar,2005,Flood,2005-0165-MDG,900,0
Madagascar,2005,Storm,2005-0048-MDG,7985,0
Madagascar,2006,Storm,2006-0089-MDG,6212,0
Madagascar,2006,Storm,2006-0687-MDG,304,0
Madagascar,2007,Flood,2007-0069-MDG,33000,0
Madagascar,2007,Storm,2007-0032-MDG,7313,0
Madagascar,2007,Storm,2007-0095-MDG,215198,240000
Madagascar,2008,Drought,2008-9644-MDG,720000,0
Madagascar,2008,Storm,2008-0043-MDG,8613,0
Madagascar,2008,Storm,2008-0070-MDG,524153,60000
Madagascar,2008,Storm,2008-0111-MDG,400,0
Madagascar,2009,Storm,2009-0047-MDG,62505,0
Madagascar,2009,Storm,2009-0123-MDG,3376,0
Madagascar,2009,Storm,2009-0137-MDG,64918,5000
Madagascar,2010,Storm,2010-0104-MDG,192132,0
Madagascar,2011,Storm,2011-0057-MDG,115215,0
Madagascar,2012,Storm,2012-0005-MDG,300,0
Madagascar,2012,Storm,2012-0043-MDG,250284,100000
Madagascar,2012,Storm,2012-0056-MDG,85015,0
Madagascar,2013,Storm,2013-0026-MDG,4598,0
Madagascar,2013,Storm,2013-0032-MDG,40281,25000
Madagascar,2014,Drought,2014-9533-MDG,20000,0
Madagascar,2014,Storm,2014-0092-MDG,1736,0
Madagascar,2015,Flood,2015-0057-MDG,24000,0
Madagascar,2015,Storm,2015-0016-MDG,174007,36000
Madagascar,2015,Storm,2015-0074-MDG,36880,10000
Madagascar,2016,Drought,2016-9020-MDG,1140000,0
Madagascar,2017,Drought,2017-9468-MDG,1260000,0
Madagascar,2017,Storm,2017-0075-MDG,434253,20000
Madagascar,2018,Storm,2018-0008-MDG,161318,0
Madagascar,2018,Storm,2018-0086-MDG,50872,0
Madagascar,2019,Flood,2019-0020-MDG,0,0
Madagascar,2019,Storm,2019-0110-MDG,1100,0
Madagascar,2019,Storm,2019-0601-MDG,20293,25000
Madagascar,2020,Drought,2020-9424-MDG,1680000,0
Madagascar,2020,Flood,2020-0016-MDG,106846,0
Madagascar,2020,Storm,2020-0103-MDG,3200,0
Madagascar,2021,Flood,2021-0090-MDG,1400,0
Madagascar,2021,Storm,2021-0036-MDG,1000,0
Madagascar,2022,Flood,2022-0032-MDG,62114,0
Madagascar,2022,Storm,2022-0052-MDG,131555,0
Madagascar,2022,Storm,2022-0061-MDG,112115,0
Madagascar,2022,Storm,2022-0099-MDG,9900,0
Madagascar,2022,Storm,2022-0101-MDG,169000,16000
Madagascar,2022,Storm,2022-0137-MDG,900,0
Madagascar,2022,Storm,2022-0239-MDG,4800,0
Madagascar,2023,Storm,2023-0020-MDG,90870,20000
Madagascar,2023,Storm,2023-0095-MDG,299000,0
Madagascar,2024,Storm,2024-0002-MDG,25837,0
Madagascar,2024,Storm,2024-0172-MDG,89469,50000
Madagascar,2024,Storm,2024-0910-MDG,135838,0
Mexico,2001,Flood,2001-0559-MEX,0,0
Mexico,2001,Storm,2001-0488-MEX,100,0
Mexico,2001,Storm,2001-0562-MEX,3800,400000
Mexico,2001,Storm,2001-0570-MEX,0,1000
Mexico,2001,Storm,2001-0735-MEX,2500,0
Mexico,2002,Drought,2002-9292-MEX,0,210000
Mexico,2002,Flood,2002-0510-MEX,7000,0
Mexico,2002,Flood,2002-0638-MEX,0,0
Mexico,2002,Storm,2002-0609-MEX,500030,640000
Mexico,2002,Storm,2002-0647-MEX,500,0
Mexico,2002,Storm,2002-0669-MEX,9000,200000
Mexico,2003,Earthquake,2003-0039-MEX,178603,116300
Mexico,2003,Flood,2003-0482-MEX,50000,0
Mexico,2003,Flood,2003-0710-MEX,800,0
Mexico,2003,Flood,2003-0712-MEX,3050,0
Mexico,2003,Storm,2003-0474-MEX,6000,100000
Mexico,2003,Storm,2003-0688-MEX,3000,0
Mexico,2004,Flood,2004-0141-MEX,3740,0
Mexico,2004,Flood,2004-0259-MEX,350,3600
Mexico,2005,Flood,2005-0283-MEX,1000,0
Mexico,2005,Flood,2005-0470-MEX,10000,0
Mexico,2005,Flood,2005-0601-MEX,3000,0
Mexico,2005,Storm,2005-0382-MEX,0,400000
Mexico,2005,Storm,2005-0524-MEX,15000,10000
Mexico,2005,Storm,2005-0567-MEX,1954571,2500000
Mexico,2005,Storm,2005-0585-MEX,1000000,5000000
Mexico,2006,Flood,2006-0413-MEX,0,0
Mexico,2006,Storm,2006-0483-MEX,10000,0
Mexico,2006,Storm,2006-0505-MEX,240700,2700
Mexico,2006,Storm,2006-0604-MEX,20000,0
Mexico,2007,Flood,2007-0435-MEX,55000,0
Mexico,2007,Flood,2007-0521-MEX,1600000,3000000
Mexico,2007,Storm,2007-0360-MEX,140000,600000
Mexico,2007,Storm,2007-0439-MEX,30000,0
Mexico,2007,Storm,2007-0464-MEX,33000,0
Mexico,2007,Storm,2007-0671-MEX,0,0
Mexico,2008,Flood,2008-0288-MEX,20000,0
Mexico,2008,Storm,2008-0304-MEX,500000,75000
Mexico,2009,Flood,2009-0367-MEX,1500,0
Mexico,2009,Flood,2009-0377-MEX,18000,0
Mexico,2009,Flood,2009-0515-MEX,107670,0
Mexico,2009,Flood,2009-0561-MEX,13014,0
Mexico,2009,Flood,2009-0614-MEX,0,0
Mexico,2009,Storm,2009-0384-MEX,72000,40000
Mexico,2009,Storm,2009-0477-MEX,40000,0
Mexico,2010,Earthquake,2010-0158-MEX,25232,1150000
Mexico,2010,Flood,2010-0058-MEX,20000,16000
Mexico,2010,Flood,2010-0467-MEX,1000000,0
Mexico,2010,Storm,2010-0260-MEX,170000,2000000
Mexico,2010,Storm,2010-0426-MEX,154000,0
Mexico,2010,Storm,2010-0494-MEX,230000,3900000
Mexico,2010,Storm,2010-0503-MEX,1075,0
Mexico,2011,Drought,2011-9363-MEX,2500000,0
Mexico,2011,Earthquake,2011-0512-MEX,152,0
Mexico,2011,Flood,2011-0392-MEX,250000,0
Mexico,2011,Flood,2011-0589-MEX,190000,0
Mexico,2011,Flood,2011-0633-MEX,40000,0
Mexico,2011,Storm,2011-0228-MEX,450,0
Mexico,2011,Storm,2011-0241-MEX,300000,70000
Mexico,2011,Storm,2011-0267-MEX,200000,0
Mexico,2011,Storm,2011-0385-MEX,50000,27700
Mexico,2011,Storm,2011-0460-MEX,0,0
Mexico,2012,Earthquake,2012-0124-MEX,49011,320000
Mexico,2012,Storm,2012-0276-MEX,0,300000
Mexico,2012,Storm,2012-0401-MEX,87000,555000
Mexico,2013,Flood,2013-0348-MEX,0,0
Mexico,2013,Storm,2013-0188-MEX,12000,0
Mexico,2013,Storm,2013-0335-MEX,5000,2000
Mexico,2013,Storm,2013-0358-MEX,105000,4200000
Mexico,2013,Storm,2013-0406-MEX,50000,1500000
Mexico,2014,Earthquake,2014-0127-MEX,381,0
Mexico,2014,Earthquake,2014-0234-MEX,27000,0
Mexico,2014,Storm,2014-0183-MEX,0,0
Mexico,2014,Storm,2014-0325-MEX,30000,14000
Mexico,2014,Storm,2014-0333-MEX,75135,2500000
Mexico,2014,Storm,2014-0385-MEX,1500,500
Mexico,2014,Storm,2014-0386-MEX,7500,25000
Mexico,2014,Storm,2014-0417-MEX,30000,2000
Mexico,2015,Flood,2015-0382-MEX,3000,0
Mexico,2015,Storm,2015-0121-MEX,1471,2000
Mexico,2015,Storm,2015-0187-MEX,2320,0
Mexico,2015,Storm,2015-0470-MEX,15000,823000
Mexico,2016,Flood,2016-0325-MEX,6000,0
Mexico,2016,Flood,2016-0332-MEX,6000,0
Mexico,2016,Flood,2016-0333-MEX,3000,25000
Mexico,2016,Flood,2016-0424-MEX,35000,0
Mexico,2016,Flood,2016-0532-MEX,3000,0
Mexico,2016,Storm,2016-0284-MEX,11000,0
Mexico,2016,Storm,2016-0319-MEX,10500,50000
Mexico,2017,Earthquake,2017-0382-MEX,1200250,2300000
Mexico,2017,Earthquake,2017-0387-MEX,256000,6000000
Mexico,2017,Flood,2017-0498-MEX,800,0
Mexico,2017,Storm,2017-0168-MEX,600,0
Mexico,2017,Storm,2017-0334-MEX,300,2000
Mexico,2017,Storm,2017-0376-MEX,1000,0
Mexico,2017,Storm,2017-0392-MEX,1110,0
Mexico,2018,Earthquake,2018-0315-MEX,3004,0
Mexico,2018,Flood,2018-0367-MEX,120,0
Mexico,2018,Storm,2018-0406-MEX,10000,536800
Mexico,2018,Storm,2018-0421-MEX,0,7005
Mexico,2019,Flood,2019-0225-MEX,3000,0
Mexico,2019,Flood,2019-0297-MEX,142,0
Mexico,2019,Flood,2019-0596-MEX,500,0
Mexico,2019,Storm,2019-0418-MEX,200,0
Mexico,2019,Storm,2019-0450-MEX,1000,0
Mexico,2019,Storm,2019-0519-MEX,0,383000
Mexico,2020,Earthquake,2020-0281-MEX,24393,75000
Mexico,2020,Flood,2020-0353-MEX,5100,0
Mexico,2020,Flood,2020-0506-MEX,90000,0
Mexico,2020,Storm,2020-0219-MEX,606,0
Mexico,2020,Storm,2020-0316-MEX,0,135000
Mexico,2020,Storm,2020-0416-MEX,3500,100000
Mexico,2020,Storm,2020-0474-MEX,0,0
Mexico,2020,Storm,2020-0483-MEX,0,100000
Mexico,2021,Earthquake,2021-0602-MEX,21951,200000
Mexico,2021,Flood,2021-0600-MEX,1000,50000
Mexico,2021,Flood,2021-0607-MEX,1020,0
Mexico,2021,Flood,2021-0647-MEX,10500,10000
Mexico,2021,Storm,2021-0122-MEX,0,100000
Mexico,2021,Storm,2021-0325-MEX,600,50000
Mexico,2021,Storm,2021-0359-MEX,621,50000
Mexico,2021,Storm,2021-0528-MEX,0,500000
Mexico,2021,Storm,2021-0552-MEX,1503,100000
Mexico,2021,Storm,2021-0702-MEX,150,10000
Mexico,2022,Earthquake,2022-0622-MEX,18005,0
Mexico,2022,Earthquake,2022-0623-MEX,17886,25000
Mexico,2022,Flood,2022-0572-MEX,2100,0
Mexico,2022,Flood,2022-0579-MEX,1050,0
Mexico,2022,Storm,2022-0333-MEX,0,51000
Mexico,2022,Storm,2022-0675-MEX,1000,0
Mexico,2022,Storm,2022-0698-MEX,15000,0
Mexico,2023,Flood,2023-0647-MEX,0,0
Mexico,2023,Storm,2023-0675-MEX,988000,12000000
Mexico,2024,Storm,2024-0402-MEX,0,140000
Mexico,2024,Storm,2024-0471-MEX,20000,0
Mexico,2024,Storm,2024-0685-MEX,3150,2450000
Mexico,2024,Storm,2024-0693-MEX,0,0
Mexico,2024,Storm,2024-0722-MEX,0,0
Mexico,2024,Storm,2024-0795-MEX,3900,0
Morocco,2001,Flood,2001-0694-MAR,300,2200
Morocco,2002,Flood,2002-0734-MAR,15017,200000
Morocco,2003,Flood,2003-0556-MAR,10000,0
Morocco,2004,Earthquake,2004-0073-MAR,13465,400000
Morocco,2005,Storm,2005-0662-MAR,0,50
Morocco,2006,Flood,2006-0267-MAR,1100,0
Morocco,2006,Flood,2006-0575-MAR,0,0
Morocco,2006,Flood,2006-0585-MAR,1000,0
Morocco,2008,Flood,2008-0498-MAR,20000,0
Morocco,2009,Flood,2009-0043-MAR,2000,0
Morocco,2009,Flood,2009-0590-MAR,7520,0
Morocco,2010,Flood,2010-0112-MAR,2006,0
Morocco,2010,Flood,2010-0613-MAR,75003,29000
Morocco,2014,Flood,2014-0490-MAR,0,0
Morocco,2014,Storm,2014-0008-MAR,0,0
Morocco,2014,Storm,2014-0463-MAR,117000,300000
Morocco,2019,Flood,2019-0426-MAR,29,0
Morocco,2019,Flood,2019-0427-MAR,200,0
Morocco,2021,Flood,2021-0071-MAR,10,0
Morocco,2021,Flood,2021-0118-MAR,1375,0
Morocco,2023,Earthquake,2023-0600-MAR,845674,7000000
Morocco,2024,Flood,2024-0656-MAR,168,0
Mozambique,2001,Drought,2001-9048-MOZ,100000,0
Mozambique,2001,Flood,2001-0019-MOZ,549326,36000
Mozambique,2001,Flood,2001-0767-MOZ,200000,0
Mozambique,2002,Drought,2001-9122-MOZ,600000,0
Mozambique,2002,Flood,2002-0163-MOZ,500,0
Mozambique,2002,Storm,2002-0670-MOZ,4017,0
Mozambique,2003,Drought,2003-9035-MOZ,119500,0
Mozambique,2003,Flood,2003-0020-MOZ,100003,0
Mozambique,2003,Flood,2003-0098-MOZ,400000,0
Mozambique,2003,Flood,2003-0233-MOZ,15000,0
Mozambique,2003,Storm,2003-0114-MOZ,23010,0
Mozambique,2005,Drought,2005-9262-MOZ,1400000,0
Mozambique,2005,Flood,2005-0075-MOZ,18825,0
Mozambique,2005,Flood,2005-0715-MOZ,29012,0
Mozambique,2006,Earthquake,2006-0100-MOZ,1476,0
Mozambique,2007,Drought,2007-9343-MOZ,520000,0
Mozambique,2007,Flood,2007-0020-MOZ,285000,71000
Mozambique,2007,Flood,2007-0034-MOZ,3500,0
Mozambique,2007,Flood,2007-0614-MOZ,113535,100000
Mozambique,2007,Flood,2007-0616-MOZ,0,0
Mozambique,2007,Storm,2007-0080-MOZ,162770,0
Mozambique,2008,Drought,2008-9590-MOZ,500000,0
Mozambique,2008,Flood,2008-0628-MOZ,3500,0
Mozambique,2008,Storm,2008-0111-MOZ,220013,20000
Mozambique,2009,Flood,2009-0092-MOZ,6925,0
Mozambique,2009,Storm,2009-0123-MOZ,7103,3000
Mozambique,2010,Drought,2010-9290-MOZ,460000,0
Mozambique,2010,Flood,2010-0097-MOZ,17000,0
Mozambique,2011,Flood,2011-0072-MOZ,30000,0
Mozambique,2011,Flood,2011-0092-MOZ,33946,0
Mozambique,2011,Storm,2011-0015-MOZ,0,0
Mozambique,2012,Storm,2012-0005-MOZ,65000,0
Mozambique,2012,Storm,2012-0006-MOZ,40042,0
Mozambique,2012,Storm,2012-0056-MOZ,4958,0
Mozambique,2013,Flood,2013-0011-MOZ,240000,30000
Mozambique,2014,Flood,2014-0425-MOZ,75986,0
Mozambique,2014,Flood,2014-0518-MOZ,300,0
Mozambique,2015,Flood,2015-0011-MOZ,177645,0
Mozambique,2016,Drought,2016-9122-MOZ,2300000,0
Mozambique,2016,Flood,2016-0248-MOZ,6600,0
Mozambique,2016,Flood,2016-0529-MOZ,165000,0
Mozambique,2016,Storm,2016-0546-MOZ,1700,1500
Mozambique,2017,Storm,2017-0051-MOZ,750102,17000
Mozambique,2018,Flood,2018-0048-MOZ,77150,5100
Mozambique,2019,Flood,2019-0048-MOZ,0,0
Mozambique,2019,Flood,2019-0099-MOZ,63000,0
Mozambique,2019,Flood,2019-0633-MOZ,58066,0
Mozambique,2019,Storm,2019-0110-MOZ,1501500,2000000
Mozambique,2019,Storm,2019-0165-MOZ,400094,230000
Mozambique,2020,Drought,2020-9586-MOZ,2700000,0
Mozambique,2020,Flood,2020-0062-MOZ,8700,0
Mozambique,2020,Flood,2020-0484-MOZ,145000,0
Mozambique,2021,Drought,2021-9359-MOZ,1562771,0
Mozambique,2021,Flood,2021-0083-MOZ,11410,0
Mozambique,2021,Storm,2021-0036-MOZ,481901,0
Mozambique,2022,Flood,2022-0861-MOZ,78271,0
Mozambique,2022,Storm,2022-0052-MOZ,185636,0
Mozambique,2022,Storm,2022-0099-MOZ,23733,0
Mozambique,2022,Storm,2022-0137-MOZ,736123,0
Mozambique,2023,Drought,2023-9878-MOZ,3300000,0
Mozambique,2023,Flood,2023-0078-MOZ,89093,0
Mozambique,2023,Storm,2023-0095-MOZ,1231389,0
Mozambique,2024,Storm,2024-0164-MOZ,93325,0
Mozambique,2024,Storm,2024-0910-MOZ,454839,0
Myanmar,2001,Flood,2001-0746-MMR,3750,0
Myanmar,2002,Flood,2002-0536-MMR,50000,0
Myanmar,2004,Earthquake,2004-0659-MMR,15700,500000
Myanmar,2004,Storm,2004-0235-MMR,25000,688
Myanmar,2006,Flood,2006-0544-MMR,10000,0
Myanmar,2006,Storm,2006-0241-MMR,60106,0
Myanmar,2007,Flood,2007-0161-MMR,0,0
Myanmar,2007,Flood,2007-0186-MMR,3000,0
Myanmar,2007,Flood,2007-0318-MMR,101920,0
Myanmar,2007,Flood,2007-0409-MMR,61744,0
Myanmar,2008,Storm,2008-0184-MMR,2420000,4000000
Myanmar,2010,Storm,2010-0554-MMR,260049,57000
Myanmar,2011,Earthquake,2011-0090-MMR,21277,3600
Myanmar,2011,Flood,2011-0400-MMR,35734,1700
Myanmar,2012,Earthquake,2012-0417-MMR,1486,1170
Myanmar,2012,Flood,2012-0319-MMR,85000,0
Myanmar,2013,Flood,2013-0263-MMR,73300,0
Myanmar,2014,Flood,2014-0412-MMR,4600,0
Myanmar,2014,Flood,2014-0413-MMR,35400,0
Myanmar,2015,Flood,2015-0253-MMR,14000,0
Myanmar,2015,Flood,2015-0308-MMR,1621703,119000
Myanmar,2015,Flood,2015-0492-MMR,0,0
Myanmar,2015,Storm,2015-0118-MMR,0,0
Myanmar,2016,Earthquake,2016-0383-MMR,1152,10000
Myanmar,2016,Flood,2016-0232-MMR,377667,0
Myanmar,2016,Flood,2016-0369-MMR,474560,2000
Myanmar,2016,Storm,2016-0138-MMR,12012,2000
Myanmar,2016,Storm,2016-0189-MMR,87944,2600
Myanmar,2017,Flood,2017-0311-MMR,92000,0
Myanmar,2017,Storm,2017-0152-MMR,107520,0
Myanmar,2018,Flood,2018-0203-MMR,0,0
Myanmar,2018,Flood,2018-0255-MMR,109650,0
Myanmar,2018,Flood,2018-0314-MMR,63400,0
Myanmar,2019,Flood,2019-0347-MMR,6200,0
Myanmar,2019,Flood,2019-0385-MMR,1875,0
Myanmar,2020,Flood,2020-0329-MMR,25000,0
Myanmar,2021,Flood,2021-0451-MMR,125000,0
Myanmar,2023,Flood,2023-0517-MMR,48000,0
Myanmar,2023,Flood,2023-0633-MMR,27335,0
Myanmar,2023,Storm,2023-0248-MMR,1280,0
Myanmar,2023,Storm,2023-0294-MMR,1200132,2240000
Myanmar,2024,Flood,2024-0434-MMR,106792,0
Myanmar,2024,Storm,2024-0654-MMR,1000048,222000
Namibia,2001,Drought,2001-9854-NAM,0,0
Namibia,2002,Drought,2002-9022-NAM,345000,0
Namibia,2003,Flood,2003-0220-NAM,12000,0
Namibia,2004,Flood,2004-0149-NAM,5000,0
Namibia,2004,Flood,2004-0159-NAM,20000,0
Namibia,2006,Flood,2006-0024-NAM,200,0
Namibia,2006,Flood,2006-0108-NAM,2100,8490
Namibia,2007,Flood,2007-0075-NAM,15000,0
Namibia,2008,Flood,2008-0060-NAM,65000,0
Namibia,2009,Flood,2009-0092-NAM,350000,0
